,WWSH_WWSH_0,WSPD_WSPD_30min_0,WSPD_WSPD_30min_1,WSPD_WSPD_30min_2,WSPD_WSPD_30min_3
2018-03-30 04:59:00.001653,,6.0444,5.8932,4.7628,3.9888
2018-03-30 06:59:00.001656,,4.428,5.0508,5.382,4.698
2018-03-30 08:59:00.001659,,4.0788,3.942,4.1256,4.3632
2018-03-30 10:59:00.001662,,5.1588,4.8096,6.3504,4.5612
2018-03-30 12:59:00.001665,,10.2744,10.0836,8.4492,7.0308
2018-03-30 14:59:00.001668,,15.9048,15.984,15.4872,11.6532
2018-03-30 16:59:00.001671,,16.7328,16.3728,17.3916,17.4204
2018-03-30 18:59:00.001674,,16.5348,17.6148,18.0972,17.838
2018-03-30 20:59:00.001677,,12.9672,13.0752,15.4224,17.1396
2018-03-30 22:59:00.001680,,11.6856,6.2208,9.396,9.9972
2018-03-31 00:59:00.001683,,14.6628,14.8392,11.8008,11.6244
2018-03-31 02:59:00.001686,,18.8748,18.3204,14.9148,14.5692
2018-03-31 04:59:00.001689,,27.2664,23.076,23.4072,19.6236
2018-03-31 06:59:00.001692,,21.3624,21.4056,21.9492,20.6352
2018-03-31 08:59:00.001695,,11.5776,14.1228,16.5348,18.9144
2018-03-31 10:59:00.001698,,13.1184,8.7408,13.7268,13.1616
2018-03-31 12:59:00.001701,,16.1388,13.7916,13.4604,13.338
2018-03-31 14:59:00.001704,,11.6316,12.7368,17.6292,18.8028
2018-03-31 16:59:00.001707,,16.7652,18.738,18.108,12.5172
2018-03-31 18:59:00.001710,,13.0716,14.0904,15.4728,16.1028
2018-03-31 20:59:00.001713,,15.5124,14.8068,12.3156,11.1384
2018-03-31 22:59:00.001716,,18.3888,19.9476,17.3628,15.2424
2018-04-01 00:59:00.001719,,23.256,22.554,22.9032,22.374
2018-04-01 02:59:00.001722,,25.794,26.244,25.6896,25.074
2018-04-01 04:59:00.001725,,29.16,27.756,25.1172,27.252
2018-04-01 06:59:00.001728,,27.4932,30.564,30.24,31.176
2018-04-01 08:59:00.001731,,19.4328,26.8344,24.7752,25.9524
2018-04-01 10:59:00.001734,,12.5136,16.8696,17.2332,17.5104
2018-04-01 12:59:00.001737,,13.5468,15.1704,16.5204,15.3576
2018-04-01 14:59:00.001740,,9.09,11.5308,11.6208,12.1716
2018-04-01 16:59:00.001743,,8.1792,8.6184,8.9964,8.73
2018-04-01 18:59:00.001746,,6.0804,6.4296,6.678,7.1064
2018-04-01 20:59:00.001749,,9.7812,8.1972,8.478,6.5124
2018-04-01 22:59:00.001752,,9.63,8.5536,8.0424,9.1296
2018-04-02 00:59:00.001755,,7.7148,7.4664,7.794,7.0164
2018-04-02 02:59:00.001758,,8.712,12.3768,12.3372,10.998
2018-04-02 04:59:00.001761,,10.5984,9.7632,8.5752,8.9136
2018-04-02 06:59:00.001764,,13.7484,11.7396,13.1256,11.6424
2018-04-02 08:59:00.001767,,5.7348,15.5124,11.2536,15.8436
2018-04-02 10:59:00.001770,,12.5424,6.9516,6.7824,6.0624
2018-04-02 12:59:00.001773,,11.4264,11.862,14.0544,9.2808
2018-04-02 14:59:00.001776,,8.982,9.1116,8.8704,12.636
2018-04-02 16:59:00.001779,,3.5136,3.5568,4.122,7.3296
2018-04-02 18:59:00.001782,,4.0536,2.1348,1.8396,3.258
2018-04-02 20:59:00.001785,,8.4348,8.0676,4.9356,3.312
2018-04-02 22:59:00.001788,,8.9136,8.1684,8.1576,8.0712
2018-04-03 00:59:00.001791,,16.56,18.1296,13.8708,11.862
2018-04-03 02:59:00.001794,,20.2068,17.9208,18.1188,16.2504
2018-04-03 04:59:00.001797,,15.5664,19.4724,21.5352,23.9112
2018-04-03 06:59:00.001800,,18.8388,15.1668,21.6,18.8208
2018-04-03 08:59:00.001803,,8.9136,10.5192,12.7152,19.0368
2018-04-03 10:59:00.001806,,6.7428,11.736,8.8956,7.812
2018-04-03 12:59:00.001809,,9.234,5.6376,5.8716,6.2388
2018-04-03 14:59:00.001812,,14.724,14.4432,11.8368,10.4148
2018-04-03 16:59:00.001815,,15.0192,16.5816,16.128,15.0516
2018-04-03 18:59:00.001818,,10.4616,11.394,12.996,14.832
2018-04-03 20:59:00.001821,,11.4228,10.6992,11.1852,10.6812
2018-04-03 22:59:00.001824,,19.0404,14.5188,14.0436,12.7152
2018-04-04 00:59:00.001827,,16.848,13.2336,16.4556,19.5444
2018-04-04 02:59:00.001830,,19.1844,19.35,20.5992,18.7884
2018-04-04 04:59:00.001833,,18.4932,21.384,20.7,19.3896
2018-04-04 06:59:00.001836,,24.5052,22.8168,18.2556,27.9936
2018-04-04 08:59:00.001839,,14.6196,15.2712,18.468,25.2072
2018-04-04 10:59:00.001842,,5.6628,8.9856,10.7532,15.48
2018-04-04 12:59:00.001845,,17.4852,13.734,6.1992,4.9896
2018-04-04 14:59:00.001848,,18.4212,18.9576,17.0784,17.7948
2018-04-04 16:59:00.001851,,17.568,16.38,17.6904,19.5012
2018-04-04 18:59:00.001854,,22.698,22.6944,20.9844,18.414
2018-04-04 20:59:00.001857,,17.1396,20.3184,21.5604,22.1976
2018-04-04 22:59:00.001860,,16.7616,15.876,15.282,17.172
2018-04-05 00:59:00.001863,,12.1932,19.08,20.3184,19.494
2018-04-05 02:59:00.001866,,20.2428,18.828,19.1808,19.6956
2018-04-05 04:59:00.001869,,21.4272,21.5784,21.474,21.1572
2018-04-05 06:59:00.001872,,23.1012,20.718,10.3428,14.256
2018-04-05 08:59:00.001875,,15.4404,15.5916,12.2364,11.43
2018-04-05 10:59:00.001878,,6.102,15.318,16.3116,16.398
2018-04-05 12:59:00.001881,,12.0492,16.7256,8.478,3.3876
2018-04-05 14:59:00.001884,,5.7492,10.9548,12.7044,12.9348
2018-04-05 16:59:00.001887,,6.444,6.5088,7.1676,7.1928
2018-04-05 18:59:00.001890,,3.69,4.2768,6.5736,6.0624
2018-04-05 20:59:00.001893,,2.1672,2.2968,2.2248,2.808
2018-04-05 22:59:00.001896,,9.2304,5.796,4.0104,4.3056
2018-04-06 00:59:00.001899,,7.9488,10.7532,9.432,10.2816
2018-04-06 02:59:00.001902,,6.2496,5.184,3.2832,6.5376
2018-04-06 04:59:00.001905,,9.1404,8.5644,8.5752,7.4988
2018-04-06 06:59:00.001908,,13.8852,8.0748,5.4792,7.2756
2018-04-06 08:59:00.001911,,17.01,20.2788,18.4788,18.0
2018-04-06 10:59:00.001914,,29.988,35.172,11.8656,15.5988
2018-04-06 12:59:00.001917,,19.4148,16.7328,15.7464,15.8184
2018-04-06 14:59:00.001920,,12.1716,14.8212,17.172,19.5048
2018-04-06 16:59:00.001923,,9.3528,10.4256,13.2264,11.8548
2018-04-06 18:59:00.001926,,5.3712,6.606,7.6068,9.9648
2018-04-06 20:59:00.001929,,4.8816,4.6872,4.4856,5.2092
2018-04-06 22:59:00.001932,,6.102,5.4288,4.6656,5.5836
2018-04-07 00:59:00.001935,,5.6448,5.1156,4.8852,5.1912
2018-04-07 02:59:00.001938,,15.9588,9.432,6.1704,4.6872
2018-04-07 04:59:00.001941,,17.4312,16.2288,13.3956,12.8592
2018-04-07 06:59:00.001944,,13.6008,15.0192,15.5664,19.4148
2018-04-07 08:59:00.001947,,21.6828,18.3672,17.0136,8.7732
2018-04-07 10:59:00.001950,,13.4028,16.722,22.212,20.1348
2018-04-07 12:59:00.001953,,14.8104,23.0364,24.6096,14.904
2018-04-07 14:59:00.001956,,12.7224,9.6264,11.1672,14.1696
2018-04-07 16:59:00.001959,,14.7132,13.4568,13.0392,15.174
2018-04-07 18:59:00.001962,,10.7712,12.51,13.0644,14.0688
2018-04-07 20:59:00.001965,,6.966,8.2296,11.3976,8.8812
2018-04-07 22:59:00.001968,,10.3212,9.3744,8.2692,7.7292
2018-04-08 00:59:00.001971,,9.2088,9.612,9.9252,10.4832
2018-04-08 02:59:00.001974,,5.0616,3.6864,4.7376,5.5512
2018-04-08 04:59:00.001977,,15.8976,12.6648,10.98,7.0416
2018-04-08 06:59:00.001980,,18.7344,19.3068,17.64,17.9964
2018-04-08 08:59:00.001983,,12.258,14.9688,13.914,14.7168
2018-04-08 10:59:00.001986,,9.882,11.2608,11.6964,11.9664
2018-04-08 12:59:00.001989,,6.03,7.56,7.0056,8.3088
2018-04-08 14:59:00.001992,,6.0732,6.606,4.4424,4.716
2018-04-08 16:59:00.001995,,7.8804,7.9452,7.1388,5.202
2018-04-08 18:59:00.001998,,5.436,7.272,4.9572,4.6332
2018-04-08 20:59:00.002001,,4.2948,5.0616,5.1552,5.3676
2018-04-08 22:59:00.002004,,6.2208,5.7168,4.7772,3.7296
2018-04-09 00:59:00.002007,,9.8568,8.9964,8.7732,8.604
2018-04-09 02:59:00.002010,,6.7896,5.8356,7.1244,8.4852
2018-04-09 04:59:00.002013,,12.204,11.2032,10.854,8.8704
2018-04-09 06:59:00.002016,,7.9848,8.568,12.78,11.5164
2018-04-09 08:59:00.002019,,15.8004,20.8512,3.4128,8.2548
2018-04-09 10:59:00.002022,,4.3416,4.7916,5.2092,10.1448
2018-04-09 12:59:00.002025,,5.9832,6.2496,10.08,10.8972
2018-04-09 14:59:00.002028,,2.4912,2.2536,2.9088,3.2256
2018-04-09 16:59:00.002031,,5.2308,4.8744,4.9392,3.7692
2018-04-09 18:59:00.002034,,7.1712,7.5528,7.8228,7.6356
2018-04-09 20:59:00.002037,,8.5608,8.766,8.3916,6.1308
2018-04-09 22:59:00.002040,,8.5428,7.4304,7.3836,6.9552
2018-04-10 00:59:00.002043,,4.2768,6.8148,6.2676,8.0928
2018-04-10 02:59:00.002046,,5.2488,6.246,4.9248,3.2652
2018-04-10 04:59:00.002049,0.05000000074505806,5.9256,5.5872,6.3216,5.1768
2018-04-10 06:59:00.002052,0.07999999821186066,13.9068,13.1004,14.598,12.8268
2018-04-10 08:59:00.002055,0.05999999865889549,17.4456,11.4336,11.7612,14.6592
2018-04-10 10:59:00.002058,0.30000001192092896,8.6616,6.9228,11.6316,16.4844
2018-04-10 12:59:00.002061,0.1599999964237213,14.9004,13.3776,6.372,5.5944
2018-04-10 14:59:00.002064,0.10999999940395355,5.814,6.9336,8.7372,10.1484
2018-04-10 16:59:00.002067,0.029999999329447746,5.7888,5.3568,4.6692,4.3236
2018-04-10 18:59:00.002070,0.05999999865889549,12.0096,10.5984,4.518,3.9276
2018-04-10 20:59:00.002073,0.029999999329447746,5.8932,8.1972,9.8172,11.862
2018-04-10 22:59:00.002076,0.029999999329447746,9.4032,9.9576,5.7816,6.6168
2018-04-11 00:59:00.002079,0.0,8.172,7.6896,8.316,9.3528
2018-04-11 02:59:00.002082,0.029999999329447746,3.4704,3.9888,6.7932,10.1664
2018-04-11 04:59:00.002085,0.07999999821186066,6.9372,6.5448,5.1912,3.7548
2018-04-11 06:59:00.002088,0.05000000074505806,9.8172,7.5816,6.3756,8.0856
2018-04-11 08:59:00.002091,0.03999999910593033,9.702,11.2428,11.1708,9.3168
2018-04-11 10:59:00.002094,0.11999999731779099,10.0512,10.3392,5.9364,7.5636
2018-04-11 12:59:00.002097,0.1599999964237213,12.1464,7.7184,8.2332,9.684
2018-04-11 14:59:00.002100,0.07000000029802322,3.3156,5.7708,6.786,4.5828
2018-04-11 16:59:00.002103,0.09000000357627869,3.9024,2.8476,1.8216,2.1348
2018-04-11 18:59:00.002106,0.03999999910593033,6.1524,3.9996,3.006,2.9124
2018-04-11 20:59:00.002109,0.05999999865889549,6.6348,6.8652,9.4644,11.646
2018-04-11 22:59:00.002112,0.07999999821186066,13.842,10.6956,7.0452,6.5088
2018-04-12 00:59:00.002115,0.07000000029802322,,,,
2018-04-12 02:59:00.002118,0.07000000029802322,,,,
2018-04-12 04:59:00.002121,0.05000000074505806,3.3948,3.7764,1.9908,
2018-04-12 06:59:00.002124,0.05999999865889549,8.406,9.63,6.3936,6.3864
2018-04-12 08:59:00.002127,0.14000000059604645,11.1096,11.2896,14.9148,7.8156
2018-04-12 10:59:00.002130,0.029999999329447746,7.5852,8.2692,7.3044,7.7364
2018-04-12 12:59:00.002133,0.09000000357627869,12.5244,9.702,8.28,8.5068
2018-04-12 14:59:00.002136,0.07000000029802322,9.0684,8.6328,9.7812,11.2464
2018-04-12 16:59:00.002139,0.10999999940395355,5.8716,7.1172,6.6096,7.2108
2018-04-12 18:59:00.002142,0.07999999821186066,13.302,4.6584,4.5324,5.274
2018-04-12 20:59:00.002145,0.33000001311302185,19.2132,14.9688,8.9136,8.784
2018-04-12 22:59:00.002148,0.10000000149011612,16.2432,17.6652,22.1004,29.52
2018-04-13 00:59:00.002151,0.07000000029802322,8.1792,7.6608,9.3636,11.5236
2018-04-13 02:59:00.002154,0.05999999865889549,4.3632,4.1256,5.7132,8.9928
2018-04-13 04:59:00.002157,0.10000000149011612,5.2704,2.214,2.0556,3.4092
2018-04-13 06:59:00.002160,0.07000000029802322,7.0128,8.1792,10.4616,11.2536
2018-04-13 08:59:00.002163,0.4399999976158142,34.38,11.7144,8.55,6.9012
2018-04-13 10:59:00.002166,0.05000000074505806,4.0644,6.1848,8.8596,21.5712
2018-04-13 12:59:00.002169,0.05000000074505806,9.2628,8.4636,8.874,9.288
2018-04-13 14:59:00.002172,0.05000000074505806,11.2464,11.412,14.8032,13.1724
2018-04-13 16:59:00.002175,0.09000000357627869,4.6584,9.2052,10.188,11.3256
2018-04-13 18:59:00.002178,0.15000000596046448,6.5124,7.7868,7.2324,6.624
2018-04-13 20:59:00.002181,0.12999999523162842,7.5456,8.19,9.2592,7.002
2018-04-13 22:59:00.002184,0.10000000149011612,13.914,8.2008,7.8084,7.668
2018-04-14 00:59:00.002187,0.05000000074505806,5.2632,7.2252,9.1116,10.4868
2018-04-14 02:59:00.002190,0.05999999865889549,1.5048,2.466,3.9636,4.2336
2018-04-14 04:59:00.002193,0.07999999821186066,4.3776,3.0744,1.7352,1.5048
2018-04-14 06:59:00.002196,0.07000000029802322,5.0976,4.5036,6.9768,5.022
2018-04-14 08:59:00.002199,0.03999999910593033,6.4764,8.3628,7.7436,6.2964
2018-04-14 10:59:00.002202,0.07999999821186066,10.0044,7.5312,6.354,5.9976
2018-04-14 12:59:00.002205,0.05999999865889549,11.88,10.1016,10.026,9.54
2018-04-14 14:59:00.002208,0.05999999865889549,8.838,9.3384,9.1152,9.9504
2018-04-14 16:59:00.002211,0.07999999821186066,5.5476,8.6544,8.1144,7.7292
2018-04-14 18:59:00.002214,0.07999999821186066,9.054,7.1676,7.5744,6.4872
2018-04-14 20:59:00.002217,0.05000000074505806,11.6892,10.6848,8.4636,9.8244
2018-04-14 22:59:00.002220,0.07000000029802322,5.328,6.084,7.9992,9.18
2018-04-15 00:59:00.002223,0.17000000178813934,5.9184,6.4656,7.3584,3.4272
2018-04-15 02:59:00.002226,0.05999999865889549,2.4264,3.0708,3.9672,6.5304
2018-04-15 04:59:00.002229,0.05999999865889549,14.4252,9.0288,7.8876,4.9716
2018-04-15 06:59:00.002232,0.5099999904632568,26.5572,26.5428,25.974,22.374
2018-04-15 08:59:00.002235,0.5600000023841858,20.5056,25.848,26.0172,27.504
2018-04-15 10:59:00.002238,0.28999999165534973,17.9532,20.8116,21.5496,18.7128
2018-04-15 12:59:00.002241,0.30000001192092896,16.8048,17.7408,17.262,18.2988
2018-04-15 14:59:00.002244,0.28999999165534973,18.3204,19.8468,19.1124,18.3312
2018-04-15 16:59:00.002247,0.12999999523162842,16.8984,12.42,11.2284,15.7428
2018-04-15 18:59:00.002250,0.12999999523162842,12.8304,15.2028,15.624,16.0704
2018-04-15 20:59:00.002253,0.12999999523162842,11.6532,10.7712,10.7388,10.8216
2018-04-15 22:59:00.002256,0.15000000596046448,15.2316,15.426,11.9484,12.2904
2018-04-16 00:59:00.002259,0.12999999523162842,19.8036,13.0608,16.992,16.524
2018-04-16 02:59:00.002262,0.4000000059604645,21.1968,26.1864,25.8084,25.164
2018-04-16 04:59:00.002265,0.38999998569488525,22.9644,24.1344,29.592,27.6876
2018-04-16 06:59:00.002268,0.3799999952316284,16.704,20.0952,17.9064,20.9376
2018-04-16 08:59:00.002271,0.36000001430511475,21.2508,19.314,17.2944,17.5284
2018-04-16 10:59:00.002274,0.30000001192092896,9.036,13.0752,16.722,19.7028
2018-04-16 12:59:00.002277,0.2199999988079071,2.6496,4.05,4.1004,4.9788
2018-04-16 14:59:00.002280,0.03999999910593033,3.1464,5.9616,4.8708,2.8584
2018-04-16 16:59:00.002283,0.07999999821186066,6.57,7.0164,2.0556,1.5984
2018-04-16 18:59:00.002286,0.05999999865889549,9.4788,9.5364,6.2136,5.4792
2018-04-16 20:59:00.002289,0.03999999910593033,3.5676,3.1248,5.0976,8.0532
2018-04-16 22:59:00.002292,0.03999999910593033,13.2228,11.4984,9.216,6.1812
2018-04-17 00:59:00.002295,0.07999999821186066,9.1044,9.8028,10.0332,11.322
2018-04-17 02:59:00.002298,0.019999999552965164,19.5408,20.6352,19.5264,19.4292
2018-04-17 04:59:00.002301,0.23000000417232513,15.3756,21.2688,16.8912,18.6912
2018-04-17 06:59:00.002304,0.17000000178813934,6.8076,10.5876,10.6236,12.3768
2018-04-17 08:59:00.002307,0.1899999976158142,14.454,17.2764,16.8444,9.4428
2018-04-17 10:59:00.002310,0.23000000417232513,6.4728,4.9968,5.5944,7.8444
2018-04-17 12:59:00.002313,0.1899999976158142,9.4752,9.5724,9.414,9.2448
2018-04-17 14:59:00.002316,0.09000000357627869,10.6092,9.6588,10.3464,9.3456
2018-04-17 16:59:00.002319,0.05000000074505806,8.7696,9.1008,9.3888,10.4364
2018-04-17 18:59:00.002322,0.05999999865889549,5.418,5.634,8.0244,7.4304
2018-04-17 20:59:00.002325,0.05000000074505806,20.1024,16.164,3.5928,5.0112
2018-04-17 22:59:00.002328,0.17000000178813934,8.7264,11.556,15.0588,19.4976
2018-04-18 00:59:00.002331,0.1599999964237213,7.1712,7.2,8.2512,8.5644
2018-04-18 02:59:00.002334,0.05000000074505806,5.3568,4.4892,3.7476,5.5836
2018-04-18 04:59:00.002337,0.029999999329447746,17.0496,9.36,5.7816,4.9968
2018-04-18 06:59:00.002340,0.09000000357627869,12.474,11.88,11.2428,14.1624
2018-04-18 08:59:00.002343,0.18000000715255737,14.7888,13.7376,11.5272,9.3816
2018-04-18 10:59:00.002346,0.3100000023841858,15.0876,15.786,15.0876,15.012
2018-04-18 12:59:00.002349,0.41999998688697815,15.336,17.3664,17.3304,17.6472
2018-04-18 14:59:00.002352,0.46000000834465027,26.442,18.7308,16.6068,14.4396
2018-04-18 16:59:00.002355,0.5600000023841858,22.4496,32.724,21.0636,19.6488
2018-04-18 18:59:00.002358,0.18000000715255737,12.3552,17.6112,15.8148,18.3492
2018-04-18 20:59:00.002361,0.18000000715255737,13.2264,9.54,11.934,14.3928
2018-04-18 22:59:00.002364,0.1899999976158142,18.9,14.8968,13.1112,12.8844
2018-04-19 00:59:00.002367,0.12999999523162842,17.2332,19.044,18.108,21.366
2018-04-19 02:59:00.002370,0.12999999523162842,15.2928,21.24,24.624,20.7288
2018-04-19 04:59:00.002373,0.28999999165534973,21.3984,19.584,16.4088,15.0228
2018-04-19 06:59:00.002376,0.2800000011920929,19.7136,17.9244,13.9752,19.9116
2018-04-19 08:59:00.002379,0.3799999952316284,20.43,19.6596,16.3836,18.0756
2018-04-19 10:59:00.002382,0.5799999833106995,21.5892,24.1992,19.1124,22.2588
2018-04-19 12:59:00.002385,0.38999998569488525,10.1304,9.1512,17.1864,30.924
2018-04-19 14:59:00.002388,0.6100000143051147,35.964,35.748,11.4948,6.9156
2018-04-19 16:59:00.002391,0.2199999988079071,8.5896,12.3552,15.3252,25.1748
2018-04-19 18:59:00.002394,0.07999999821186066,12.798,11.1996,8.0208,8.0748
2018-04-19 20:59:00.002397,0.07000000029802322,12.996,9.6408,10.6704,12.2148
2018-04-19 22:59:00.002400,0.25,21.1968,21.4308,20.862,17.9712
2018-04-20 00:59:00.002403,0.3100000023841858,23.886,23.3424,23.454,19.5264
2018-04-20 02:59:00.002406,0.3100000023841858,24.0444,25.3476,21.7476,22.6656
2018-04-20 04:59:00.002409,0.36000001430511475,21.2868,22.77,24.6204,24.1524
2018-04-20 06:59:00.002412,0.3499999940395355,12.294,19.458,21.5928,19.8576
2018-04-20 08:59:00.002415,0.49000000953674316,25.8192,25.8156,24.6528,21.5496
2018-04-20 10:59:00.002418,0.4699999988079071,17.0028,18.4644,23.2128,24.1848
2018-04-20 12:59:00.002421,0.3499999940395355,16.6068,16.596,15.156,18.4284
2018-04-20 14:59:00.002424,0.30000001192092896,13.9464,15.0912,14.9004,15.876
2018-04-20 16:59:00.002427,0.17000000178813934,13.2696,13.2264,17.892,14.3964
2018-04-20 18:59:00.002430,0.1599999964237213,14.5404,13.0464,11.4408,12.8196
2018-04-20 20:59:00.002433,0.3100000023841858,20.754,19.548,21.5424,21.366
2018-04-20 22:59:00.002436,0.44999998807907104,27.0972,24.7464,23.4972,21.8556
2018-04-21 00:59:00.002439,0.4399999976158142,20.358,22.9284,23.2632,25.3944
2018-04-21 02:59:00.002442,0.28999999165534973,18.5256,17.1072,18.6588,21.5388
2018-04-21 04:59:00.002445,0.3700000047683716,20.4012,20.9304,20.304,21.9636
2018-04-21 06:59:00.002448,0.4300000071525574,18.468,19.0476,19.1124,20.1816
2018-04-21 08:59:00.002451,0.3400000035762787,20.3184,20.5092,13.7268,14.0508
2018-04-21 10:59:00.002454,0.23999999463558197,11.412,14.8788,17.46,19.8828
2018-04-21 12:59:00.002457,0.20000000298023224,12.6828,10.188,9.324,9.504
2018-04-21 14:59:00.002460,0.1599999964237213,11.5308,15.5196,15.516,15.498
2018-04-21 16:59:00.002463,0.10000000149011612,9.8064,11.6172,11.4012,12.2904
2018-04-21 18:59:00.002466,0.019999999552965164,6.0192,6.0912,7.6536,8.3664
2018-04-21 20:59:00.002469,0.09000000357627869,15.7716,12.8196,11.5596,7.3116
2018-04-21 22:59:00.002472,0.14000000059604645,15.102,14.4504,15.5664,17.2188
2018-04-22 00:59:00.002475,0.27000001072883606,14.1156,14.6412,16.2828,16.0668
2018-04-22 02:59:00.002478,0.3400000035762787,24.8688,19.728,17.5392,16.902
2018-04-22 04:59:00.002481,0.5,25.1388,22.4856,23.13,26.3772
2018-04-22 06:59:00.002484,0.5799999833106995,29.988,27.5436,27.0252,26.5536
2018-04-22 08:59:00.002487,0.5199999809265137,15.2244,21.3768,29.124,30.384
2018-04-22 10:59:00.002490,0.3400000035762787,16.398,18.1296,19.8936,15.8364
2018-04-22 12:59:00.002493,0.23999999463558197,9.3204,13.4676,14.9508,16.0992
2018-04-22 14:59:00.002496,0.20999999344348907,15.138,12.0888,13.896,14.7312
2018-04-22 16:59:00.002499,0.23000000417232513,14.4828,13.8492,15.8436,16.5024
2018-04-22 18:59:00.002502,0.15000000596046448,11.2428,11.754,11.6712,12.0816
2018-04-22 20:59:00.002505,0.05000000074505806,7.5996,8.4132,10.2348,11.124
2018-04-22 22:59:00.002508,0.03999999910593033,8.4456,6.426,6.8364,8.2332
2018-04-23 00:59:00.002511,0.0,10.8864,10.0296,9.7272,10.4328
2018-04-23 02:59:00.002514,0.029999999329447746,6.0264,6.9732,9.0468,10.2276
2018-04-23 04:59:00.002517,0.03999999910593033,4.0284,2.1888,2.2536,4.0176
2018-04-23 06:59:00.002520,0.12999999523162842,8.4168,6.0228,6.5556,4.6404
2018-04-23 08:59:00.002523,0.20999999344348907,12.1284,11.934,13.1616,10.3644
2018-04-23 10:59:00.002526,0.1599999964237213,5.9148,5.0976,6.516,10.5696
2018-04-23 12:59:00.002529,0.029999999329447746,14.0436,12.3912,9.504,8.2944
2018-04-23 14:59:00.002532,0.0,10.3068,11.304,12.5604,14.7456
2018-04-23 16:59:00.002535,0.07000000029802322,7.668,4.1904,5.346,8.8488
2018-04-23 18:59:00.002538,0.029999999329447746,7.1856,4.59,5.8752,5.8572
2018-04-23 20:59:00.002541,0.03999999910593033,7.488,5.4216,6.4368,7.1244
2018-04-23 22:59:00.002544,0.0,9.2556,11.682,8.298,9.3204
2018-04-24 00:59:00.002547,0.0,9.468,9.5436,9.0144,8.676
2018-04-24 02:59:00.002550,0.10999999940395355,19.638,20.1672,15.1236,12.852
2018-04-24 04:59:00.002553,0.6899999976158142,29.556,24.5016,13.2912,19.944
2018-04-24 06:59:00.002556,0.6000000238418579,26.7948,27.7488,28.2276,28.7928
2018-04-24 08:59:00.002559,0.5899999737739563,27.1116,26.8272,26.658,25.7904
2018-04-24 10:59:00.002562,0.2800000011920929,19.2456,20.3508,22.6008,26.6652
2018-04-24 12:59:00.002565,0.11999999731779099,10.26,8.9352,12.24,17.0136
2018-04-24 14:59:00.002568,0.07000000029802322,7.8624,8.4024,8.406,8.6364
2018-04-24 16:59:00.002571,0.07999999821186066,12.9312,13.8672,9.6192,9.306
2018-04-24 18:59:00.002574,0.10999999940395355,17.3988,15.4332,13.7376,13.8672
2018-04-24 20:59:00.002577,0.25,19.8576,19.962,17.7876,16.1892
2018-04-24 22:59:00.002580,0.17000000178813934,14.1696,14.1264,14.8248,17.7588
2018-04-25 00:59:00.002583,0.36000001430511475,23.9148,18.3204,16.3548,17.9532
2018-04-25 02:59:00.002586,0.1899999976158142,16.2,19.5624,22.2948,25.3332
2018-04-25 04:59:00.002589,0.20999999344348907,6.0264,10.9584,12.9888,14.7384
2018-04-25 06:59:00.002592,0.23000000417232513,14.4108,15.2424,10.3932,7.056
2018-04-25 08:59:00.002595,0.33000001311302185,17.586,17.4348,15.6276,14.7132
2018-04-25 10:59:00.002598,0.30000001192092896,17.4384,17.7948,17.3196,17.8344
2018-04-25 12:59:00.002601,0.18000000715255737,12.0096,13.23,15.6528,16.254
2018-04-25 14:59:00.002604,0.09000000357627869,2.8944,4.6584,5.7924,8.3664
2018-04-25 16:59:00.002607,0.05000000074505806,9.522,10.5408,11.6172,8.9136
2018-04-25 18:59:00.002610,0.07000000029802322,9.3708,7.542,6.984,8.244
2018-04-25 20:59:00.002613,0.07000000029802322,8.6544,13.0212,13.428,10.0548
2018-04-25 22:59:00.002616,0.05999999865889549,10.5048,7.9992,7.2144,6.2568
2018-04-26 00:59:00.002619,0.05000000074505806,9.6948,10.3284,11.7108,11.1996
2018-04-26 02:59:00.002622,0.12999999523162842,9.27,10.3104,9.8352,7.182
2018-04-26 04:59:00.002625,0.019999999552965164,6.8544,7.2324,8.388,7.7508
2018-04-26 06:59:00.002628,0.23000000417232513,12.7368,8.2008,8.4888,8.91
2018-04-26 08:59:00.002631,0.3400000035762787,12.7296,15.7176,20.3796,21.1644
2018-04-26 10:59:00.002634,0.30000001192092896,13.7124,16.1208,12.618,11.7072
2018-04-26 12:59:00.002637,0.12999999523162842,4.3524,4.626,7.1172,8.6292
2018-04-26 14:59:00.002640,0.029999999329447746,10.386,11.6028,12.204,9.342
2018-04-26 16:59:00.002643,0.029999999329447746,4.9716,2.3832,6.4944,8.9568
2018-04-26 18:59:00.002646,0.03999999910593033,16.596,12.5568,12.8088,5.8644
2018-04-26 20:59:00.002649,0.0,8.7012,13.7016,15.102,15.21
2018-04-26 22:59:00.002652,0.029999999329447746,9.6984,12.2076,8.1216,9.2448
2018-04-27 00:59:00.002655,0.0,12.0996,8.838,5.9832,5.6448
2018-04-27 02:59:00.002658,0.0,11.5416,8.7732,11.1132,11.4984
2018-04-27 04:59:00.002661,0.03999999910593033,14.3388,13.248,13.2228,13.8096
2018-04-27 06:59:00.002664,0.23999999463558197,19.5552,14.0328,14.076,15.4116
2018-04-27 08:59:00.002667,0.2199999988079071,22.1364,24.4152,21.2148,21.546
2018-04-27 10:59:00.002670,0.05000000074505806,6.0588,13.8636,18.2088,20.5236
2018-04-27 12:59:00.002673,0.029999999329447746,8.6112,7.6752,6.9768,5.3208
